rowid_obs;Id;IsOkStation;IsOkMetadata;SufiDay;SufiMon;Z-score;Corr;Level
16419;20200517sqjeiphadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16420;2020051711y5n6cadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16421;20200517kzbr7yhadoe6in5tyyb96sciue;True;True;True;True;True;False;M3
16422;20200517dk9dw6cadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16423;20200517sucjgnradee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16424;202005176wgukfcadce6in5tyyb96sciue;True;True;False;False;False;True;M1
16425;20200517t7obkmradee6in5tyyb96sprnc;True;True;False;False;False;True;M1
16426;20200517adex6zcadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16427;202005175ryswchadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16428;20200517adiouqcadee6in5tyyb96sciue;True;True;True;True;False;True;M1
16429;20200517cuke1kwadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16430;202005177nqpzbradce6in5tyyb96sprnc;True;True;False;False;False;True;M1
16431;20200517fca7jfwadce6in5tyyb96sciue;True;True;False;False;False;True;M1
16432;2020051713e815hadoe6in5tyyb96sprnc;True;True;False;False;False;False;M1
16433;20200517x1owmtwadee6in5tyyb96sciue;True;True;False;False;False;True;M1
16434;20200517xoowxsradce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16435;20200517nubzejhadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16436;202005178squhzwadoe6in5tyyb96sciue;True;True;True;True;False;False;M1
16437;202005175ryswcwadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16438;20200517ggtf14radoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16439;20200517bdf9oshadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16440;20200517mtucd8wadoe6in5tyyb96sprnc;True;True;False;False;False;True;M1
16441;2020051794bjsrradee6in5tyyb96sciue;True;True;False;False;False;True;M1
16442;20200517w6yz4rradce6in5tyyb96sciue;True;True;False;False;False;True;M1
16443;20200517eit7kpradee6in5tyyb96sprnc;True;True;False;False;False;True;M1
16444;20200517g7j4nqhadce6in5tyyb96sciue;True;True;False;False;False;True;M1
16445;2020051713e816cadoe6in5tyyb96sprnc;True;True;False;False;False;True;M1
16446;20200517ahbr69radee6in5tyyb96sciue;True;True;True;True;False;True;M1
16447;20200517sucjgohadee6in5tyyb96sprnc;True;True;False;False;False;True;M1
16448;20200517jgj33zwadoe6in5tyyb96sciue;True;True;True;True;False;True;M1
16449;20200517coc8gzwadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16450;20200517npexjnradoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16451;20200517i5mcq9wadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16452;20200517zm18mrhadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16453;20200517coc8g3cadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16454;20200517makrghwadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16455;20200517i5mcqscadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16456;20200517ggtf13wadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16457;20200517npexe4radoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16458;20200517ach9spwadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16459;20200517ygt4yxcadee6in5tyyb96sprnc;True;True;False;False;False;True;M1
16460;20200517qy1ot1radce6in5tyyb96sprnc;True;True;False;False;False;True;M1
16461;20200517adioutwadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16462;20200517nxoosohadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16463;20200517xtjwwnhadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16464;202005175rxp7ocadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16465;20200517sqjeizcadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16466;20200517fm85e8hadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16467;20200517pjr16bradee6in5tyyb96sciue;True;True;True;True;True;True;M4
16468;20200517751dq3cadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16469;20200517tgsensradoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16470;20200517p946inwadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16471;2020051751hmfghadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16472;20200517r1mtsycadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16473;202005175rxp7pwadee6in5tyyb96sciue;True;True;True;True;False;True;M1
16474;20200517npjkrxwadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16475;20200517coc8gshadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16476;20200517su1iexradee6in5tyyb96sciue;True;True;True;True;True;True;M4
16477;20200517y9cp3fwadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16478;20200517zm18mdradee6in5tyyb96sciue;True;True;True;True;True;True;M4
16479;20200517pe37y7cadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16480;20200517kzbr7ecadoe6in5tyyb96sciue;True;True;True;True;False;True;M1
16481;20200517upra3twadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16482;20200517qg3rjdcadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16483;20200517dk9dibwadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16484;20200517g6tgxfradoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
16485;20200517g6fy4qwadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16486;20200517q4xs9ghadee6in5tyyb96sciue;True;True;True;True;False;True;M1
16487;2020051737yw8uhadoe6in5tyyb96sciue;True;True;True;True;False;True;M1
16488;202005178i18o8hadce6in5tyyb96sciue;True;True;True;True;False;True;M1
16489;20200517ydw5hgcadoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
16490;20200517i5mcxyradee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16491;20200517kagc49radoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16492;20200517g6tgqacadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16493;20200517xoowxpwadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16494;202005179mpxjxradce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16495;20200517ghrfxpwadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16496;20200517zmj3uscadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16497;2020051731oj71hadce6in5tyyb96sciue;True;True;True;True;False;True;M1
16498;20200517tjmte5cadoe6in5tyyb96sciue;True;True;True;True;True;False;M3
16499;20200517boeob1wadce6in5tyyb96sciue;True;True;True;True;False;True;M1
16500;20200517zw5p59wadoe6in5tyyb96sciue;True;True;True;True;True;False;M3
16501;20200517x1owmaradee6in5tyyb96sciue;True;True;True;True;True;True;M4
16502;20200517kagc44cadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16503;20200517jpt3ehwadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16504;202005175ryswxradee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16505;20200517kzbr7gwadoe6in5tyyb96sciue;True;True;True;True;True;False;M3
16506;20200517kzbr7dcadoe6in5tyyb96sciue;True;True;True;True;False;True;M1
16507;20200517d89hz6cadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16508;20200517kyeu4ucadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16509;20200517ojgsfpradce6in5tyyb96sciue;True;True;True;True;False;True;M1
16510;20200517mxh9spcadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16511;2020051794bjsbcadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16512;20200517esjoh5radee6in5tyyb96sciue;True;True;True;True;True;True;M4
16513;20200517kzbr7rradoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16514;20200517ryg117wadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16515;20200517cuke1mwadoe6in5tyyb96sciue;True;True;True;True;True;False;M3
16516;20200517upra31wadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16517;20200517idcqxbwadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16518;202005178squhawadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16519;202005174m9338cadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16520;20200517dk9dwshadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16521;20200517bdf9o5radee6in5tyyb96sciue;True;True;True;True;True;True;M4
16522;20200517zm18mghadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16523;20200517pe37b8wadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16524;20200517dfwbahwadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16525;20200517sucjgicadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16526;20200517eofanowadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16527;20200517x1rft3wadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16528;202005179mpxjscadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16529;20200517zimowuhadoe6in5tyyb96sprnc;True;True;True;True;True;False;M3
16530;20200517hiezs5cadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16531;20200517kzbr7rhadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16532;20200517mxh9sgwadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16533;20200517jgj33owadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16534;20200517rad98dwadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16535;202005175hbiyahadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16536;20200517t45byhhadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16537;20200517mtucdncadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16538;20200517g6fy4jradoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16539;20200517ojgsfuradce6in5tyyb96sciue;True;True;True;True;True;True;M4
16540;202005174cpa4iradee6in5tyyb96sciue;True;True;True;True;True;True;M4
16541;20200517ggdsmeradoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16542;20200517d89hafwadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16543;20200517iussaoradce6in5tyyb96sprnc;True;True;True;True;False;False;M1
16544;20200517hwrnm5hadee6in5tyyb96sprnc;True;True;True;True;False;False;M1
16545;20200517rn5akzhadee6in5tyyb96sciue;True;True;True;True;False;False;M1
16546;20200517pmqg5kcadoe6in5tyyb96sciue;True;True;True;True;False;False;M1
16547;20200517t45by7wadce6in5tyyb96sciue;True;True;True;True;False;False;M1
16548;20200517rad98fhadee6in5tyyb96sprnc;True;True;True;True;False;False;M1
16549;202005175hbiy3radee6in5tyyb96sprnc;True;True;True;True;False;False;M1
16550;202005178squh3radoe6in5tyyb96sciue;True;True;True;True;False;False;M1
16551;2020051786jb6xwa3oe6in5tyyb96sciue;True;True;True;True;True;True;M4
16552;20200517449bbxhadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16553;20200517jq51snradee6in5tyyb96sciue;True;True;True;True;True;True;M4
16554;202005171bsa4gcadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16555;20200517njaz9qradce6in5tyyb96sciue;True;True;True;True;True;True;M4
16556;20200517ty7py4cadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16557;20200517uo776wcadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16558;20200517rsysxkradoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16559;20200517majcndwadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16560;20200517b5rigbradee6in5tyyb96sciue;True;True;True;True;False;True;M1
16561;20200517kzbr7fhadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16562;202005178w6gh7hadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16563;20200517u18tferadoe6in5tyyb96sciue;True;True;False;False;False;True;M1
16564;20200517hkqpyuradce6in5tyyb96sprnc;True;True;False;False;False;True;M1
16565;20200517jxcwxwwadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16566;20200517dfkoxywadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16567;20200517t7obkmhadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16568;20200517jpt3e7hadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16569;20200517r1mtsbhadce6in5tyyb96sprnc;True;True;False;False;False;True;M1
16570;2020051731oj7wradce6in5tyyb96sciue;True;True;True;True;True;False;M3
16571;202005171yrubecadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16572;20200517boeob1cadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16573;20200517sqjeiihadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16574;202005177hjx3whadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16575;20200517fca7jkwadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16576;20200517p946idwadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16577;202005176uqi1zwadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16578;20200517ghrfxdradce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16579;20200517x1owmzwadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16580;20200517sqjeiaradoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16581;20200517a4fgrnhadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16582;20200517tjmteicadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16583;20200517boeobohadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16584;20200517kagc46hadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16585;20200517jq51srradee6in5tyyb96sciue;True;True;True;True;True;True;M4
16586;20200517g6tgxyhadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16587;20200517cuowz3wadoe6in5tyyb96sprnc;True;True;True;True;True;False;M3
16588;20200517rs1q9ocadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16589;20200517mygzhzwadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16590;20200517uo776ocadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16591;20200517d7icwxwadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16592;20200517ii93zmwadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16593;202005179z1rr9radee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16594;20200517eit7kucadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16595;20200517qaq3y1hadce6in5tyyb96sprnc;True;True;True;True;False;True;M1
16596;20200517qaq3yzradce6in5tyyb96sprnc;True;True;True;True;False;True;M1
16597;20200517pjr176wadee6in5tyyb96sciue;True;True;True;True;False;True;M1
16598;20200517435k8owadce6in5tyyb96sprnc;True;True;True;True;False;True;M1
16599;20200517npexjdwadoe6in5tyyb96sciue;True;True;True;True;True;False;M3
16600;20200517a5hdjpwadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16601;20200517pe37y4hadce6in5tyyb96sciue;True;True;False;False;False;True;M1
16602;20200517zm18mgwadee6in5tyyb96sciue;True;True;False;False;False;True;M1
16603;20200517a5hdjqhadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16604;202005173wnxm4radee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16605;20200517t45by6wadce6in5tyyb96sciue;True;True;True;True;False;False;M1
16606;20200517d7icw5wadoe6in5tyyb96sciue;True;True;False;False;False;True;M1
16607;20200517mxh9smradoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16608;20200517kzbr7gradoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16609;20200517coqjezwadce6in5tyyb96sprnc;True;True;True;True;False;True;M1
16610;20200517npexj8cadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16611;20200517sucjgthadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16612;20200517g6fy4wwadoe6in5tyyb96sciue;True;True;True;True;False;True;M1
16613;20200517iussa1hadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16614;20200517txmiw4hadwe6in5tyyb96sciue;True;True;True;True;True;True;M4
16615;20200517rs1q9xradoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16616;20200517sqj83phadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16617;20200517msd9tqradee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16618;20200517d3om7ehadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16619;20200517hkqpyzradce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16620;20200517wfe11rcadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16621;20200517r453ipwadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16622;20200517hwrnmacadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16623;20200517ggdsmrhadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16624;20200517nxooschadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16625;20200517rs1q9ehadoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
16626;20200517coqjepwadce6in5tyyb96sprnc;True;True;True;True;True;False;M3
16627;20200517i5mcxbradee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16628;20200517cuke1rhadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16629;20200517435k8cwadce6in5tyyb96sprnc;True;True;True;True;False;True;M1
16630;20200517g6fy4zwadoe6in5tyyb96sciue;True;True;True;True;False;False;M1
16631;202005175ryswdcadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16632;20200517kagc49cadoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
16633;2020051713e813wadoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
16634;20200517k6g5ascadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16635;20200517j6pfxkcadoe6in5tyyb96sciue;True;True;True;True;False;True;M1
16636;20200517xtjwwmcadce6in5tyyb96sciue;True;True;True;True;False;True;M1
16637;20200517ggdsmcwadoe6in5tyyb96sciue;True;True;True;True;False;True;M1
16638;20200517ty7py6cadce6in5tyyb96sprnc;True;True;True;True;False;True;M1
16639;20200517i5mcxyhadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16640;202005176uqi1wcadce6in5tyyb96sprnc;True;True;True;True;False;True;M1
16641;20200517t5153swadee6in5tyyb96sciue;True;True;True;True;False;True;M1
16642;20200517cqcnp9hadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16643;20200517xihpznwadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16644;20200517gkk3wfhadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16645;20200517qg3rjncadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16646;20200517sq873qradce6in5tyyb96sciue;True;True;True;True;True;True;M4
16647;2020051768pjo5wadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16648;20200517kagc5yradoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16649;20200517kzbr7gcadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16650;20200517ygt4ymcadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16651;20200517pe37y3cadce6in5tyyb96sciue;True;True;True;True;True;True;M4
16652;20200517dfwb3eradoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16653;20200517zm18k6cadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16654;20200517zeqnydradce6in5tyyb96sciue;True;True;True;True;True;True;M4
16655;20200517jgj33xhadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16656;20200517oea7ojwadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16657;202005173u95ufcadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16658;20200517ymns18cadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16659;20200517mxh9sqradoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16660;20200517bfdx8ccadhe6in5tyyb96sciue;True;True;True;True;True;True;M4
16661;20200517xoowxphadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16662;20200517g6fy4pradoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16663;20200517zm18k5cadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16664;202005178squh1radoe6in5tyyb96sciue;True;True;True;True;False;True;M1
16665;20200517kyeu4twadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16666;20200517zmj3u7hadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16667;20200517kzbr7nhadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16668;20200517q7sp6ohadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16669;20200517ggdsmfhadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16670;20200517njok81cadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16671;202005176wgukcradce6in5tyyb96sciue;True;True;True;True;True;True;M4
16672;20200517x1owmsradee6in5tyyb96sciue;True;True;True;True;True;True;M4
16673;20200517868f1nhadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16674;20200517q4xs9rradee6in5tyyb96sciue;True;True;True;True;False;True;M1
16675;20200517j6pfxjwadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16676;20200517pe37bnradce6in5tyyb96sciue;True;True;True;True;True;True;M4
16677;20200517rs1q9twadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16678;20200517wmmjh5wadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16679;20200517myj1ecradce6in5tyyb96sprnc;True;True;True;True;True;False;M3
16680;20200517tdqacpcadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16681;20200517npjkrbwadoe6in5tyyb96sprnc;True;True;True;True;True;False;M3
16682;20200517hiezs5hadee6in5tyyb96sciue;True;True;True;True;False;False;M1
16683;202005178w6g7nradce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16684;20200517zw5p5sradoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16685;2020051794bjs8radee6in5tyyb96sciue;True;True;True;True;True;True;M4
16686;20200517xihpznradoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16687;20200517g6fy4pwadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16688;20200517esjo7ghadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16689;20200517adex64radee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16690;20200517g6tgqucadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16691;20200517mtucddradoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16692;20200517r453izradee6in5tyyb96sciue;True;True;True;True;False;False;M1
16693;20200517umgbdscadce6in5tyyb96sprnc;True;True;True;True;False;False;M1
16694;20200517ygt4ywradee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16695;20200517qy98ujwadce6in5tyyb96sciue;True;True;True;True;False;True;M1
16696;20200517fp6y7bwadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16697;20200517nubzeecadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16698;20200517adiouscadee6in5tyyb96sciue;True;True;True;True;True;True;M4
16699;20200517ggtf11cadoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
16700;20200517xoowxwwadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16701;20200517iussa4hadce6in5tyyb96sprnc;True;True;True;True;True;True;M4
16702;20200517jpt3eshadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16703;20200517i5mcxfwadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16704;202005173umimahadce6in5tyyb96sprnc;True;True;True;True;False;True;M1
16705;20200517eit7kjwadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
16706;20200517g6fy4qhadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
16707;20200517kg8x1iradee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16708;20200517tjmte7cadoe6in5tyyb96sciue;True;True;True;True;False;False;M1
16709;20200517boeobucadce6in5tyyb96sciue;True;True;True;True;False;True;M1
16710;202005178w6g7bhadce6in5tyyb96sprnc;True;True;True;True;False;True;M1
16711;20200517g6tgq4cadoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
16712;20200517i5mcq5hadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16713;20200517dbz3x4hadce6in5tyyb96sciue;True;True;True;True;False;True;M1
16714;202005171yrubowadoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
16715;20200517k6g5aucadee6in5tyyb96sprnc;True;True;True;True;False;False;M1
16716;20200517u17mqqradoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
16717;20200517hk4835radce6in5tyyb96sciue;True;True;True;True;False;True;M1
16718;20200517cosme3hadee6in5tyyb96sciue;True;True;True;True;False;True;M1
16719;20200517d3om7qhadce6in5tyyb96sprnc;True;True;True;True;False;True;M1
16720;202005176wgukkhadce6in5tyyb96sciue;True;True;True;True;False;True;M1
16721;20200517d3igfqradce6in5tyyb96sciue;True;True;True;True;False;True;M1
16722;20200517jq51sdcadee6in5tyyb96sciue;True;True;True;True;False;True;M1
16723;20200517jergxicadoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
16724;20200517foyfpzhadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16725;20200517449bbwradce6in5tyyb96sciue;True;True;True;True;False;True;M1
16726;20200517hiezznradee6in5tyyb96sciue;True;True;True;True;False;True;M1
16727;20200517cuke1nhadoe6in5tyyb96sciue;True;True;True;True;False;True;M1
16728;20200517wdcahrradce6in5tyyb96sprnc;True;True;True;True;False;True;M1
16729;20200517coc8gxhadce6in5tyyb96sciue;True;True;True;True;False;True;M1
16730;20200517pemtycwadce6in5tyyb96sprnc;True;True;True;True;False;True;M1
16731;20200517dfkoq5radoe6in5tyyb96sciue;True;True;True;True;False;True;M1
16732;20200517ymnst6wadee6in5tyyb96sciue;True;True;True;True;False;True;M1
16733;20200517adiou8hadee6in5tyyb96sciue;True;True;True;True;False;True;M1
16734;20200517g7j4nuradce6in5tyyb96sciue;True;True;True;True;False;True;M1
16735;20200517zimowscadoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
16736;202005176uqi1shadce6in5tyyb96sprnc;True;True;True;True;False;True;M1
16737;20200517x1rftawadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16738;202005175hbiywhadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16739;20200517jergxcradoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
16740;202005175hbiywwadee6in5tyyb96sprnc;True;True;True;True;False;False;M1
16741;20200517fud5oxwadee6in5tyyb96sciue;True;True;True;True;False;True;M1
16742;20200517ahbr65wadee6in5tyyb96sciue;True;True;False;False;False;True;M1
16743;20200517qy1o1fwadce6in5tyyb96sprnc;True;True;False;False;False;True;M1
16744;20200517nxoos1radee6in5tyyb96sprnc;True;True;False;False;False;True;M1
16745;20200517kzbrh6radoe6in5tyyb96sciue;True;True;True;True;False;True;M1
16746;20200517dbtyq4radce6in5tyyb96sprnc;True;True;True;True;False;True;M1
16747;20200517d7icinradoe6in5tyyb96sciue;True;True;True;True;False;True;M1
16748;20200517ymns1qradee6in5tyyb96sciue;True;True;True;True;False;True;M1
16749;20200517coqje4cadce6in5tyyb96sprnc;True;True;True;True;False;True;M1
16750;202005179qtqiocadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
16751;20200517kagc4hradoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
16752;20200517w6yz3hhadce6in5tyyb96sciue;True;True;True;True;False;True;M1
16753;20200517d89hz9radee6in5tyyb96sprnc;True;True;True;True;False;True;M1
16754;20200517nubzedhadee6in5tyyb96sciue;True;True;True;True;False;True;M1
16755;20200517jgj33zcadoe6in5tyyb96sciue;True;True;True;True;False;True;M1
